Diseases_id,Disease,Symptom_1,Symptom_2,Symptom_3,Symptom_4,Description_id,Precaution_id,Medication_id,Diet_id,Diseases_severity
4353,AIDS,muscle_wasting,patches_in_throat,high_fever,extra_marital_contacts,7,24,7,7,5.25
4354,Diabetes,fatigue,weight_loss,restlessness,lethargy,8,13,8,8,3.5
4355,Gastroenteritis,vomiting,sunken_eyes,dehydration,diarrhoea,9,40,9,9,4.5
4356,Bronchial Asthma,fatigue,cough,high_fever,breathlessness,10,31,10,10,4.75
4357,Hypertension,headache,chest_pain,dizziness,loss_of_balance,11,15,11,11,4.5
4358,Migraine,acidity,indigestion,headache,blurred_and_distorted_vision,12,30,12,12,4
4359,Cervical spondylosis,back_pain,weakness_in_limbs,neck_pain,dizziness,13,20,13,13,4.75
4360,Paralysis (brain hemorrhage),vomiting,headache,weakness_of_one_body_side,altered_sensorium,14,25,14,14,3.5
4361,Jaundice,itching,vomiting,fatigue,weight_loss,15,33,15,15,3.25
4362,Malaria,chills,vomiting,high_fever,sweating,16,2,16,16,4.5
4363,Chicken pox,itching,skin_rash,fatigue,lethargy,17,19,17,17,2.5
4364,Dengue,skin_rash,chills,joint_pain,vomiting,18,35,18,18,3.5
4365,Typhoid,chills,vomiting,fatigue,high_fever,19,26,19,19,4.75
4366,hepatitis A,joint_pain,vomiting,yellowish_skin,dark_urine,20,8,20,20,3.75
4367,Hepatitis B,itching,fatigue,lethargy,yellowish_skin,21,27,21,21,2.5
4368,Hepatitis C,fatigue,yellowish_skin,nausea,loss_of_appetite,22,29,22,22,4
4369,Hepatitis D,joint_pain,vomiting,fatigue,yellowish_skin,23,36,23,23,3.75
4370,Hepatitis E,joint_pain,vomiting,fatigue,high_fever,24,34,24,24,4.75
4371,Alcoholic hepatitis,vomiting,yellowish_skin,abdominal_pain,swelling_of_stomach,25,32,25,25,4.75
4372,Tuberculosis,chills,vomiting,fatigue,weight_loss,26,41,26,26,3.75
4373,Common Cold,continuous_sneezing,chills,fatigue,cough,27,18,27,27,3.75
4374,Pneumonia,chills,fatigue,cough,high_fever,28,38,28,28,4.5
4375,Dimorphic hemmorhoids(piles),constipation,pain_during_bowel_movements,pain_in_anal_region,bloody_stool,29,17,29,29,5
4376,Heart attack,vomiting,breathlessness,sweating,chest_pain,30,37,30,30,4.75
4377,Varicose veins,fatigue,cramps,bruising,obesity,31,23,31,31,4
4378,Hypothyroidism,fatigue,weight_gain,cold_hands_and_feets,mood_swings,32,4,32,32,3.75
4379,Hyperthyroidism,fatigue,mood_swings,weight_loss,restlessness,33,21,33,33,3.75
4380,Hypoglycemia,vomiting,fatigue,anxiety,sweating,34,11,34,34,4
4381,Osteoarthristis,joint_pain,neck_pain,knee_pain,hip_joint_pain,35,9,35,35,3.25
4382,Arthritis,muscle_weakness,stiff_neck,swelling_joints,movement_stiffness,36,39,36,36,4
4383,(vertigo) Paroymsal Positional Vertigo,vomiting,headache,nausea,spinning_movements,37,10,37,37,4.75
4384,Acne,skin_rash,pus_filled_pimples,blackheads,scurring,38,12,38,38,2.25
4385,Urinary tract infection,burning_micturition,bladder_discomfort,foul_smell_of_urine,continuous_feel_of_urine,39,22,39,39,5.25
4386,Psoriasis,skin_rash,joint_pain,skin_peeling,silver_like_dusting,40,5,40,40,2.75
4387,Impetigo,skin_rash,high_fever,blister,red_sore_around_nose,41,14,41,41,4
4388,Fungal infection,itching,skin_rash,nodal_skin_eruptions,dischromic_patches,1,28,1,1,3.5
4389,Allergy,continuous_sneezing,shivering,chills,watering_from_eyes,2,3,2,2,4
4390,GERD,stomach_pain,acidity,ulcers_on_tongue,vomiting,3,6,3,3,4.25
4391,Chronic cholestasis,itching,vomiting,yellowish_skin,nausea,4,7,4,4,3.5
4392,Drug Reaction,itching,skin_rash,stomach_pain,burning_micturition,5,1,5,5,3.75
4393,Peptic ulcer disease,vomiting,indigestion,loss_of_appetite,abdominal_pain,6,16,6,6,4.5
4394,AIDS,muscle_wasting,patches_in_throat,high_fever,extra_marital_contacts,7,24,7,7,5.25
4395,Diabetes,fatigue,weight_loss,restlessness,lethargy,8,13,8,8,3.5
4396,Gastroenteritis,vomiting,sunken_eyes,dehydration,diarrhoea,9,40,9,9,4.5
4397,Bronchial Asthma,fatigue,cough,high_fever,breathlessness,10,31,10,10,4.75
4398,Hypertension,headache,chest_pain,dizziness,loss_of_balance,11,15,11,11,4.5
4399,Migraine,acidity,indigestion,headache,blurred_and_distorted_vision,12,30,12,12,4
4400,Cervical spondylosis,back_pain,weakness_in_limbs,neck_pain,dizziness,13,20,13,13,4.75
4401,Paralysis (brain hemorrhage),vomiting,headache,weakness_of_one_body_side,altered_sensorium,14,25,14,14,3.5
4402,Jaundice,itching,vomiting,fatigue,weight_loss,15,33,15,15,3.25
4403,Malaria,chills,vomiting,high_fever,sweating,16,2,16,16,4.5
4404,Chicken pox,itching,skin_rash,fatigue,lethargy,17,19,17,17,2.5
4405,Dengue,skin_rash,chills,joint_pain,vomiting,18,35,18,18,3.5
4406,Typhoid,chills,vomiting,fatigue,high_fever,19,26,19,19,4.75
4407,hepatitis A,joint_pain,vomiting,yellowish_skin,dark_urine,20,8,20,20,3.75
4408,Hepatitis B,itching,fatigue,lethargy,yellowish_skin,21,27,21,21,2.5
4409,Hepatitis C,fatigue,yellowish_skin,nausea,loss_of_appetite,22,29,22,22,4
4410,Hepatitis D,joint_pain,vomiting,fatigue,yellowish_skin,23,36,23,23,3.75
4411,Hepatitis E,joint_pain,vomiting,fatigue,high_fever,24,34,24,24,4.75
4412,Alcoholic hepatitis,vomiting,yellowish_skin,abdominal_pain,swelling_of_stomach,25,32,25,25,4.75
4413,Tuberculosis,chills,vomiting,fatigue,weight_loss,26,41,26,26,3.75
4414,Common Cold,continuous_sneezing,chills,fatigue,cough,27,18,27,27,3.75
4415,Pneumonia,chills,fatigue,cough,high_fever,28,38,28,28,4.5
4416,Dimorphic hemmorhoids(piles),constipation,pain_during_bowel_movements,pain_in_anal_region,bloody_stool,29,17,29,29,5
4417,Heart attack,vomiting,breathlessness,sweating,chest_pain,30,37,30,30,4.75
4418,Varicose veins,fatigue,cramps,bruising,obesity,31,23,31,31,4
4419,Hypothyroidism,fatigue,weight_gain,cold_hands_and_feets,mood_swings,32,4,32,32,3.75
4420,Hyperthyroidism,fatigue,mood_swings,weight_loss,restlessness,33,21,33,33,3.75
4421,Hypoglycemia,vomiting,fatigue,anxiety,sweating,34,11,34,34,4
4422,Osteoarthristis,joint_pain,neck_pain,knee_pain,hip_joint_pain,35,9,35,35,3.25
4423,Arthritis,muscle_weakness,stiff_neck,swelling_joints,movement_stiffness,36,39,36,36,4
4424,(vertigo) Paroymsal Positional Vertigo,vomiting,headache,nausea,spinning_movements,37,10,37,37,4.75
4425,Acne,skin_rash,pus_filled_pimples,blackheads,scurring,38,12,38,38,2.25
4426,Urinary tract infection,burning_micturition,bladder_discomfort,foul_smell_of_urine,continuous_feel_of_urine,39,22,39,39,5.25
4427,Psoriasis,skin_rash,joint_pain,skin_peeling,silver_like_dusting,40,5,40,40,2.75
4428,Impetigo,skin_rash,high_fever,blister,red_sore_around_nose,41,14,41,41,4
4429,Fungal infection,itching,skin_rash,nodal_skin_eruptions,dischromic_patches,1,28,1,1,3.5
4430,Allergy,continuous_sneezing,shivering,chills,watering_from_eyes,2,3,2,2,4
4431,GERD,stomach_pain,acidity,ulcers_on_tongue,vomiting,3,6,3,3,4.25
4432,Chronic cholestasis,itching,vomiting,yellowish_skin,nausea,4,7,4,4,3.5
4433,Drug Reaction,itching,skin_rash,stomach_pain,burning_micturition,5,1,5,5,3.75
4434,Peptic ulcer disease,vomiting,indigestion,loss_of_appetite,abdominal_pain,6,16,6,6,4.5
4435,AIDS,muscle_wasting,patches_in_throat,high_fever,extra_marital_contacts,7,24,7,7,5.25
4436,Diabetes,fatigue,weight_loss,restlessness,lethargy,8,13,8,8,3.5
4437,Gastroenteritis,vomiting,sunken_eyes,dehydration,diarrhoea,9,40,9,9,4.5
4438,Bronchial Asthma,fatigue,cough,high_fever,breathlessness,10,31,10,10,4.75
4439,Hypertension,headache,chest_pain,dizziness,loss_of_balance,11,15,11,11,4.5
4440,Migraine,acidity,indigestion,headache,blurred_and_distorted_vision,12,30,12,12,4
4441,Cervical spondylosis,back_pain,weakness_in_limbs,neck_pain,dizziness,13,20,13,13,4.75
4442,Paralysis (brain hemorrhage),vomiting,headache,weakness_of_one_body_side,altered_sensorium,14,25,14,14,3.5
4443,Jaundice,itching,vomiting,fatigue,weight_loss,15,33,15,15,3.25
4444,Malaria,chills,vomiting,high_fever,sweating,16,2,16,16,4.5
4445,Chicken pox,itching,skin_rash,fatigue,lethargy,17,19,17,17,2.5
4446,Dengue,skin_rash,chills,joint_pain,vomiting,18,35,18,18,3.5
4447,Typhoid,chills,vomiting,fatigue,high_fever,19,26,19,19,4.75
4448,hepatitis A,joint_pain,vomiting,yellowish_skin,dark_urine,20,8,20,20,3.75
4449,Hepatitis B,itching,fatigue,lethargy,yellowish_skin,21,27,21,21,2.5
4450,Hepatitis C,fatigue,yellowish_skin,nausea,loss_of_appetite,22,29,22,22,4
4451,Hepatitis D,joint_pain,vomiting,fatigue,yellowish_skin,23,36,23,23,3.75
4452,Hepatitis E,joint_pain,vomiting,fatigue,high_fever,24,34,24,24,4.75
4453,Alcoholic hepatitis,vomiting,yellowish_skin,abdominal_pain,swelling_of_stomach,25,32,25,25,4.75
4454,Tuberculosis,chills,vomiting,fatigue,weight_loss,26,41,26,26,3.75
4455,Common Cold,continuous_sneezing,chills,fatigue,cough,27,18,27,27,3.75
4456,Pneumonia,chills,fatigue,cough,high_fever,28,38,28,28,4.5
4457,Dimorphic hemmorhoids(piles),constipation,pain_during_bowel_movements,pain_in_anal_region,bloody_stool,29,17,29,29,5
4458,Heart attack,vomiting,breathlessness,sweating,chest_pain,30,37,30,30,4.75
4459,Varicose veins,fatigue,cramps,bruising,obesity,31,23,31,31,4
4460,Hypothyroidism,fatigue,weight_gain,cold_hands_and_feets,mood_swings,32,4,32,32,3.75
4461,Hyperthyroidism,fatigue,mood_swings,weight_loss,restlessness,33,21,33,33,3.75
4462,Hypoglycemia,vomiting,fatigue,anxiety,sweating,34,11,34,34,4
4463,Osteoarthristis,joint_pain,neck_pain,knee_pain,hip_joint_pain,35,9,35,35,3.25
4464,Arthritis,muscle_weakness,stiff_neck,swelling_joints,movement_stiffness,36,39,36,36,4
4465,(vertigo) Paroymsal Positional Vertigo,vomiting,headache,nausea,spinning_movements,37,10,37,37,4.75
4466,Acne,skin_rash,pus_filled_pimples,blackheads,scurring,38,12,38,38,2.25
4467,Urinary tract infection,burning_micturition,bladder_discomfort,foul_smell_of_urine,continuous_feel_of_urine,39,22,39,39,5.25
4468,Psoriasis,skin_rash,joint_pain,skin_peeling,silver_like_dusting,40,5,40,40,2.75
4469,Impetigo,skin_rash,high_fever,blister,red_sore_around_nose,41,14,41,41,4
4470,Fungal infection,itching,skin_rash,nodal_skin_eruptions,dischromic_patches,1,28,1,1,3.5
4471,Allergy,continuous_sneezing,shivering,chills,watering_from_eyes,2,3,2,2,4
4472,GERD,stomach_pain,acidity,ulcers_on_tongue,vomiting,3,6,3,3,4.25
4473,Chronic cholestasis,itching,vomiting,yellowish_skin,nausea,4,7,4,4,3.5
4474,Drug Reaction,itching,skin_rash,stomach_pain,burning_micturition,5,1,5,5,3.75
4475,Peptic ulcer disease,vomiting,indigestion,loss_of_appetite,abdominal_pain,6,16,6,6,4.5
4476,AIDS,muscle_wasting,patches_in_throat,high_fever,extra_marital_contacts,7,24,7,7,5.25
4477,Diabetes,fatigue,weight_loss,restlessness,lethargy,8,13,8,8,3.5
4478,Gastroenteritis,vomiting,sunken_eyes,dehydration,diarrhoea,9,40,9,9,4.5
4479,Bronchial Asthma,fatigue,cough,high_fever,breathlessness,10,31,10,10,4.75
4480,Hypertension,headache,chest_pain,dizziness,loss_of_balance,11,15,11,11,4.5
4481,Migraine,acidity,indigestion,headache,blurred_and_distorted_vision,12,30,12,12,4
4482,Cervical spondylosis,back_pain,weakness_in_limbs,neck_pain,dizziness,13,20,13,13,4.75
4483,Paralysis (brain hemorrhage),vomiting,headache,weakness_of_one_body_side,altered_sensorium,14,25,14,14,3.5
4484,Jaundice,itching,vomiting,fatigue,weight_loss,15,33,15,15,3.25
4485,Malaria,chills,vomiting,high_fever,sweating,16,2,16,16,4.5
4486,Chicken pox,itching,skin_rash,fatigue,lethargy,17,19,17,17,2.5
4487,Dengue,skin_rash,chills,joint_pain,vomiting,18,35,18,18,3.5
4488,Typhoid,chills,vomiting,fatigue,high_fever,19,26,19,19,4.75
4489,hepatitis A,joint_pain,vomiting,yellowish_skin,dark_urine,20,8,20,20,3.75
4490,Hepatitis B,itching,fatigue,lethargy,yellowish_skin,21,27,21,21,2.5
4491,Hepatitis C,fatigue,yellowish_skin,nausea,loss_of_appetite,22,29,22,22,4
4492,Hepatitis D,joint_pain,vomiting,fatigue,yellowish_skin,23,36,23,23,3.75
4493,Hepatitis E,joint_pain,vomiting,fatigue,high_fever,24,34,24,24,4.75
4494,Alcoholic hepatitis,vomiting,yellowish_skin,abdominal_pain,swelling_of_stomach,25,32,25,25,4.75
4495,Tuberculosis,chills,vomiting,fatigue,weight_loss,26,41,26,26,3.75
4496,Common Cold,continuous_sneezing,chills,fatigue,cough,27,18,27,27,3.75
4497,Pneumonia,chills,fatigue,cough,high_fever,28,38,28,28,4.5
4498,Dimorphic hemmorhoids(piles),constipation,pain_during_bowel_movements,pain_in_anal_region,bloody_stool,29,17,29,29,5
4499,Heart attack,vomiting,breathlessness,sweating,chest_pain,30,37,30,30,4.75
4500,Varicose veins,fatigue,cramps,bruising,obesity,31,23,31,31,4
4501,Hypothyroidism,fatigue,weight_gain,cold_hands_and_feets,mood_swings,32,4,32,32,3.75
4502,Hyperthyroidism,fatigue,mood_swings,weight_loss,restlessness,33,21,33,33,3.75
4503,Hypoglycemia,vomiting,fatigue,anxiety,sweating,34,11,34,34,4
4504,Osteoarthristis,joint_pain,neck_pain,knee_pain,hip_joint_pain,35,9,35,35,3.25
4505,Arthritis,muscle_weakness,stiff_neck,swelling_joints,movement_stiffness,36,39,36,36,4
4506,(vertigo) Paroymsal Positional Vertigo,vomiting,headache,nausea,spinning_movements,37,10,37,37,4.75
4507,Acne,skin_rash,pus_filled_pimples,blackheads,scurring,38,12,38,38,2.25
4508,Urinary tract infection,burning_micturition,bladder_discomfort,foul_smell_of_urine,continuous_feel_of_urine,39,22,39,39,5.25
4509,Psoriasis,skin_rash,joint_pain,skin_peeling,silver_like_dusting,40,5,40,40,2.75
4510,Impetigo,skin_rash,high_fever,blister,red_sore_around_nose,41,14,41,41,4
4511,Fungal infection,itching,skin_rash,nodal_skin_eruptions,dischromic_patches,1,28,1,1,3.5
4512,Allergy,continuous_sneezing,shivering,chills,watering_from_eyes,2,3,2,2,4
4513,GERD,stomach_pain,acidity,ulcers_on_tongue,vomiting,3,6,3,3,4.25
4514,Chronic cholestasis,itching,vomiting,yellowish_skin,nausea,4,7,4,4,3.5
4515,Drug Reaction,itching,skin_rash,stomach_pain,burning_micturition,5,1,5,5,3.75
4516,Peptic ulcer disease,vomiting,indigestion,loss_of_appetite,abdominal_pain,6,16,6,6,4.5
4517,AIDS,muscle_wasting,patches_in_throat,high_fever,extra_marital_contacts,7,24,7,7,5.25
4518,Diabetes,fatigue,weight_loss,restlessness,lethargy,8,13,8,8,3.5
4519,Gastroenteritis,vomiting,sunken_eyes,dehydration,diarrhoea,9,40,9,9,4.5
4520,Bronchial Asthma,fatigue,cough,high_fever,breathlessness,10,31,10,10,4.75
4521,Hypertension,headache,chest_pain,dizziness,loss_of_balance,11,15,11,11,4.5
4522,Migraine,acidity,indigestion,headache,blurred_and_distorted_vision,12,30,12,12,4
4523,Cervical spondylosis,back_pain,weakness_in_limbs,neck_pain,dizziness,13,20,13,13,4.75
4524,Paralysis (brain hemorrhage),vomiting,headache,weakness_of_one_body_side,altered_sensorium,14,25,14,14,3.5
4525,Jaundice,itching,vomiting,fatigue,weight_loss,15,33,15,15,3.25
4526,Malaria,chills,vomiting,high_fever,sweating,16,2,16,16,4.5
4527,Chicken pox,itching,skin_rash,fatigue,lethargy,17,19,17,17,2.5
4528,Dengue,skin_rash,chills,joint_pain,vomiting,18,35,18,18,3.5
4529,Typhoid,chills,vomiting,fatigue,high_fever,19,26,19,19,4.75
4530,hepatitis A,joint_pain,vomiting,yellowish_skin,dark_urine,20,8,20,20,3.75
4531,Hepatitis B,itching,fatigue,lethargy,yellowish_skin,21,27,21,21,2.5
4532,Hepatitis C,fatigue,yellowish_skin,nausea,loss_of_appetite,22,29,22,22,4
4533,Hepatitis D,joint_pain,vomiting,fatigue,yellowish_skin,23,36,23,23,3.75
4534,Hepatitis E,joint_pain,vomiting,fatigue,high_fever,24,34,24,24,4.75
4535,Alcoholic hepatitis,vomiting,yellowish_skin,abdominal_pain,swelling_of_stomach,25,32,25,25,4.75
4536,Tuberculosis,chills,vomiting,fatigue,weight_loss,26,41,26,26,3.75
4537,Common Cold,continuous_sneezing,chills,fatigue,cough,27,18,27,27,3.75
4538,Pneumonia,chills,fatigue,cough,high_fever,28,38,28,28,4.5
4539,Dimorphic hemmorhoids(piles),constipation,pain_during_bowel_movements,pain_in_anal_region,bloody_stool,29,17,29,29,5
4540,Heart attack,vomiting,breathlessness,sweating,chest_pain,30,37,30,30,4.75
4541,Varicose veins,fatigue,cramps,bruising,obesity,31,23,31,31,4
4542,Hypothyroidism,fatigue,weight_gain,cold_hands_and_feets,mood_swings,32,4,32,32,3.75
4543,Hyperthyroidism,fatigue,mood_swings,weight_loss,restlessness,33,21,33,33,3.75
4544,Hypoglycemia,vomiting,fatigue,anxiety,sweating,34,11,34,34,4
4545,Osteoarthristis,joint_pain,neck_pain,knee_pain,hip_joint_pain,35,9,35,35,3.25
4546,Arthritis,muscle_weakness,stiff_neck,swelling_joints,movement_stiffness,36,39,36,36,4
4547,(vertigo) Paroymsal Positional Vertigo,vomiting,headache,nausea,spinning_movements,37,10,37,37,4.75
4548,Acne,skin_rash,pus_filled_pimples,blackheads,scurring,38,12,38,38,2.25
4549,Urinary tract infection,burning_micturition,bladder_discomfort,foul_smell_of_urine,continuous_feel_of_urine,39,22,39,39,5.25
4550,Psoriasis,skin_rash,joint_pain,skin_peeling,silver_like_dusting,40,5,40,40,2.75
4551,Impetigo,skin_rash,high_fever,blister,red_sore_around_nose,41,14,41,41,4
4552,Fungal infection,itching,skin_rash,nodal_skin_eruptions,dischromic_patches,1,28,1,1,3.5
4553,Allergy,continuous_sneezing,shivering,chills,watering_from_eyes,2,3,2,2,4
4554,GERD,stomach_pain,acidity,ulcers_on_tongue,vomiting,3,6,3,3,4.25
4555,Chronic cholestasis,itching,vomiting,yellowish_skin,nausea,4,7,4,4,3.5
4556,Drug Reaction,itching,skin_rash,stomach_pain,burning_micturition,5,1,5,5,3.75
4557,Peptic ulcer disease,vomiting,indigestion,loss_of_appetite,abdominal_pain,6,16,6,6,4.5
4558,AIDS,muscle_wasting,patches_in_throat,high_fever,extra_marital_contacts,7,24,7,7,5.25
4559,Diabetes,fatigue,weight_loss,restlessness,lethargy,8,13,8,8,3.5
4560,Gastroenteritis,vomiting,sunken_eyes,dehydration,diarrhoea,9,40,9,9,4.5
4561,Bronchial Asthma,fatigue,cough,high_fever,breathlessness,10,31,10,10,4.75
4562,Hypertension,headache,chest_pain,dizziness,loss_of_balance,11,15,11,11,4.5
4563,Migraine,acidity,indigestion,headache,blurred_and_distorted_vision,12,30,12,12,4
4564,Cervical spondylosis,back_pain,weakness_in_limbs,neck_pain,dizziness,13,20,13,13,4.75
4565,Paralysis (brain hemorrhage),vomiting,headache,weakness_of_one_body_side,altered_sensorium,14,25,14,14,3.5
4566,Jaundice,itching,vomiting,fatigue,weight_loss,15,33,15,15,3.25
4567,Malaria,chills,vomiting,high_fever,sweating,16,2,16,16,4.5
4568,Chicken pox,itching,skin_rash,fatigue,lethargy,17,19,17,17,2.5
4569,Dengue,skin_rash,chills,joint_pain,vomiting,18,35,18,18,3.5
4570,Typhoid,chills,vomiting,fatigue,high_fever,19,26,19,19,4.75
4571,hepatitis A,joint_pain,vomiting,yellowish_skin,dark_urine,20,8,20,20,3.75
4572,Hepatitis B,itching,fatigue,lethargy,yellowish_skin,21,27,21,21,2.5
4573,Hepatitis C,fatigue,yellowish_skin,nausea,loss_of_appetite,22,29,22,22,4
4574,Hepatitis D,joint_pain,vomiting,fatigue,yellowish_skin,23,36,23,23,3.75
4575,Hepatitis E,joint_pain,vomiting,fatigue,high_fever,24,34,24,24,4.75
4576,Alcoholic hepatitis,vomiting,yellowish_skin,abdominal_pain,swelling_of_stomach,25,32,25,25,4.75
4577,Tuberculosis,chills,vomiting,fatigue,weight_loss,26,41,26,26,3.75
4578,Common Cold,continuous_sneezing,chills,fatigue,cough,27,18,27,27,3.75
4579,Pneumonia,chills,fatigue,cough,high_fever,28,38,28,28,4.5
4580,Dimorphic hemmorhoids(piles),constipation,pain_during_bowel_movements,pain_in_anal_region,bloody_stool,29,17,29,29,5
4581,Heart attack,vomiting,breathlessness,sweating,chest_pain,30,37,30,30,4.75
4582,Varicose veins,fatigue,cramps,bruising,obesity,31,23,31,31,4
4583,Hypothyroidism,fatigue,weight_gain,cold_hands_and_feets,mood_swings,32,4,32,32,3.75
4584,Hyperthyroidism,fatigue,mood_swings,weight_loss,restlessness,33,21,33,33,3.75
4585,Hypoglycemia,vomiting,fatigue,anxiety,sweating,34,11,34,34,4
4586,Osteoarthristis,joint_pain,neck_pain,knee_pain,hip_joint_pain,35,9,35,35,3.25
4587,Arthritis,muscle_weakness,stiff_neck,swelling_joints,movement_stiffness,36,39,36,36,4
4588,(vertigo) Paroymsal Positional Vertigo,vomiting,headache,nausea,spinning_movements,37,10,37,37,4.75
4589,Acne,skin_rash,pus_filled_pimples,blackheads,scurring,38,12,38,38,2.25
4590,Urinary tract infection,burning_micturition,bladder_discomfort,foul_smell_of_urine,continuous_feel_of_urine,39,22,39,39,5.25
4591,Psoriasis,skin_rash,joint_pain,skin_peeling,silver_like_dusting,40,5,40,40,2.75
4592,Impetigo,skin_rash,high_fever,blister,red_sore_around_nose,41,14,41,41,4
4593,Fungal infection,itching,skin_rash,nodal_skin_eruptions,dischromic_patches,1,28,1,1,3.5
4594,Allergy,continuous_sneezing,shivering,chills,watering_from_eyes,2,3,2,2,4
4595,GERD,stomach_pain,acidity,ulcers_on_tongue,vomiting,3,6,3,3,4.25
4596,Chronic cholestasis,itching,vomiting,yellowish_skin,nausea,4,7,4,4,3.5
4597,Drug Reaction,itching,skin_rash,stomach_pain,burning_micturition,5,1,5,5,3.75
4598,Peptic ulcer disease,vomiting,indigestion,loss_of_appetite,abdominal_pain,6,16,6,6,4.5
4599,AIDS,muscle_wasting,patches_in_throat,high_fever,extra_marital_contacts,7,24,7,7,5.25
4600,Diabetes,fatigue,weight_loss,restlessness,lethargy,8,13,8,8,3.5
4601,Gastroenteritis,vomiting,sunken_eyes,dehydration,diarrhoea,9,40,9,9,4.5
4602,Bronchial Asthma,fatigue,cough,high_fever,breathlessness,10,31,10,10,4.75
4603,Hypertension,headache,chest_pain,dizziness,loss_of_balance,11,15,11,11,4.5
4604,Migraine,acidity,indigestion,headache,blurred_and_distorted_vision,12,30,12,12,4
4605,Cervical spondylosis,back_pain,weakness_in_limbs,neck_pain,dizziness,13,20,13,13,4.75
4606,Paralysis (brain hemorrhage),vomiting,headache,weakness_of_one_body_side,altered_sensorium,14,25,14,14,3.5
4607,Jaundice,itching,vomiting,fatigue,weight_loss,15,33,15,15,3.25
4608,Malaria,chills,vomiting,high_fever,sweating,16,2,16,16,4.5
4609,Chicken pox,itching,skin_rash,fatigue,lethargy,17,19,17,17,2.5
4610,Dengue,skin_rash,chills,joint_pain,vomiting,18,35,18,18,3.5
4611,Typhoid,chills,vomiting,fatigue,high_fever,19,26,19,19,4.75
4612,hepatitis A,joint_pain,vomiting,yellowish_skin,dark_urine,20,8,20,20,3.75
4613,Hepatitis B,itching,fatigue,lethargy,yellowish_skin,21,27,21,21,2.5
4614,Hepatitis C,fatigue,yellowish_skin,nausea,loss_of_appetite,22,29,22,22,4
4615,Hepatitis D,joint_pain,vomiting,fatigue,yellowish_skin,23,36,23,23,3.75
4616,Hepatitis E,joint_pain,vomiting,fatigue,high_fever,24,34,24,24,4.75
4617,Alcoholic hepatitis,vomiting,yellowish_skin,abdominal_pain,swelling_of_stomach,25,32,25,25,4.75
4618,Tuberculosis,chills,vomiting,fatigue,weight_loss,26,41,26,26,3.75
4619,Common Cold,continuous_sneezing,chills,fatigue,cough,27,18,27,27,3.75
4620,Pneumonia,chills,fatigue,cough,high_fever,28,38,28,28,4.5
4621,Dimorphic hemmorhoids(piles),constipation,pain_during_bowel_movements,pain_in_anal_region,bloody_stool,29,17,29,29,5
4622,Heart attack,vomiting,breathlessness,sweating,chest_pain,30,37,30,30,4.75
4623,Varicose veins,fatigue,cramps,bruising,obesity,31,23,31,31,4
4624,Hypothyroidism,fatigue,weight_gain,cold_hands_and_feets,mood_swings,32,4,32,32,3.75
4625,Hyperthyroidism,fatigue,mood_swings,weight_loss,restlessness,33,21,33,33,3.75
4626,Hypoglycemia,vomiting,fatigue,anxiety,sweating,34,11,34,34,4
4627,Osteoarthristis,joint_pain,neck_pain,knee_pain,hip_joint_pain,35,9,35,35,3.25
4628,Arthritis,muscle_weakness,stiff_neck,swelling_joints,movement_stiffness,36,39,36,36,4
4629,(vertigo) Paroymsal Positional Vertigo,vomiting,headache,nausea,spinning_movements,37,10,37,37,4.75
4630,Acne,skin_rash,pus_filled_pimples,blackheads,scurring,38,12,38,38,2.25
4631,Urinary tract infection,burning_micturition,bladder_discomfort,foul_smell_of_urine,continuous_feel_of_urine,39,22,39,39,5.25
4632,Psoriasis,skin_rash,joint_pain,skin_peeling,silver_like_dusting,40,5,40,40,2.75
4633,Impetigo,skin_rash,high_fever,blister,red_sore_around_nose,41,14,41,41,4
4634,Fungal infection,itching,skin_rash,nodal_skin_eruptions,dischromic_patches,1,28,1,1,3.5
4635,Allergy,continuous_sneezing,shivering,chills,watering_from_eyes,2,3,2,2,4
4636,GERD,stomach_pain,acidity,ulcers_on_tongue,vomiting,3,6,3,3,4.25
4637,Chronic cholestasis,itching,vomiting,yellowish_skin,nausea,4,7,4,4,3.5
4638,Drug Reaction,itching,skin_rash,stomach_pain,burning_micturition,5,1,5,5,3.75
4639,Peptic ulcer disease,vomiting,indigestion,loss_of_appetite,abdominal_pain,6,16,6,6,4.5
4640,AIDS,muscle_wasting,patches_in_throat,high_fever,extra_marital_contacts,7,24,7,7,5.25
4641,Diabetes,fatigue,weight_loss,restlessness,lethargy,8,13,8,8,3.5
4642,Gastroenteritis,vomiting,sunken_eyes,dehydration,diarrhoea,9,40,9,9,4.5
4643,Bronchial Asthma,fatigue,cough,high_fever,breathlessness,10,31,10,10,4.75
4644,Hypertension,headache,chest_pain,dizziness,loss_of_balance,11,15,11,11,4.5
4645,Migraine,acidity,indigestion,headache,blurred_and_distorted_vision,12,30,12,12,4
4646,Cervical spondylosis,back_pain,weakness_in_limbs,neck_pain,dizziness,13,20,13,13,4.75
4647,Paralysis (brain hemorrhage),vomiting,headache,weakness_of_one_body_side,altered_sensorium,14,25,14,14,3.5
4648,Jaundice,itching,vomiting,fatigue,weight_loss,15,33,15,15,3.25
4649,Malaria,chills,vomiting,high_fever,sweating,16,2,16,16,4.5
4650,Chicken pox,itching,skin_rash,fatigue,lethargy,17,19,17,17,2.5
4651,Dengue,skin_rash,chills,joint_pain,vomiting,18,35,18,18,3.5
4652,Typhoid,chills,vomiting,fatigue,high_fever,19,26,19,19,4.75
